PUERTO,OPERACIÓN,AÑO,TIPO_CARGA,TONELADAS,REGIÓN,LATITUD,LONGITUD
Chonchi,Importación,2011,Carga general,0,Los Lagos,-42.62,-73.77
Chaitén,Importación,2011,Carga general,0,Los Lagos,-42.91,-72.72
Melinka,Importación,2011,Carga general,0,Aysén,-43.9,-73.75
Puerto Aguirre,Importación,2011,Carga general,0,Aysén,-45.17,-73.52
Puerto Cisnes,Importación,2011,Carga general,0,Aysén,-44.73,-72.69
Lago General Carrera,Importación,2011,Carga general,0,Aysén,0,0
Puerto Natales,Importación,2011,Carga general,0,Magallanes,-51.75,-72.53
Isla Guarello,Importación,2011,Carga general,0,Magallanes,0,0
Pecket,Importación,2011,Carga general,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Importación,2011,Carga general,0,Magallanes,-52.94,-71.71
Tres Puentes,Importación,2011,Carga general,0,Magallanes,-53.12,-70.87
San Gregorio,Importación,2011,Carga general,0,Magallanes,-52.63,-70.2
Cabo Negro,Importación,2011,Carga general,0,Magallanes,-52.93,-70.8
Clarencia,Importación,2011,Carga general,0,Magallanes,0,0
Porvenir,Importación,2011,Carga general,0,Magallanes,0,0
Puerto Williams,Importación,2011,Carga general,0,Magallanes,-54.93,-67.61
Arica,Importación,2011,Granel líquido,0,Arica y Parinacota,-18.47,-70.33
Patillos,Importación,2011,Granel líquido,0,Tarapacá,-20.75,-70.19
Caleta Coloso,Importación,2011,Granel líquido,0,Antofagasta,-23.76,-70.47
Coquimbo,Importación,2011,Granel líquido,0,Coquimbo,-29.95,-71.33
Guayacán,Importación,2011,Granel líquido,0,Coquimbo,-29.97,-71.35
Punta Chungo,Importación,2011,Granel líquido,0,Coquimbo,-31.89,-71.5
Isla Juan Fernández,Importación,2011,Granel líquido,0,Valparaíso,-33.64,-78.82
Isla de Pascua,Importación,2011,Granel líquido,0,Valparaíso,-27.15,-109.44
Terminal OXIQUIM Quintero,Importación,2011,Granel líquido,0,Valparaíso,-32.76,-71.49
Valparaíso,Importación,2011,Granel líquido,0,Valparaíso,-33.03,-71.63
Lirquén,Importación,2011,Granel líquido,0,Biobío,-36.71,-72.97
Talcahuano,Importación,2011,Granel líquido,0,Biobío,-36.71,-73.11
Terminal Siderúrgico Huachipato,Importación,2011,Granel líquido,0,Biobío,-36.74,-73.13
Terminal OXIQUIM Coronel,Importación,2011,Granel líquido,0,Biobío,-36.95,-73.17
Corral,Importación,2011,Granel líquido,0,Los Ríos,-39.88,-73.42
Calbuco,Importación,2011,Granel líquido,0,Los Lagos,0,0
Pargua,Importación,2011,Granel líquido,0,Los Lagos,0,0
Maullín,Importación,2011,Granel líquido,0,Los Lagos,0,0
Quemchi,Importación,2011,Granel líquido,0,Los Lagos,0,0
Castro,Importación,2011,Granel líquido,0,Los Lagos,-42.48,-73.76
Quellón,Importación,2011,Granel líquido,0,Los Lagos,-43.12,-73.58
Chonchi,Importación,2011,Granel líquido,0,Los Lagos,-42.62,-73.77
Chaitén,Importación,2011,Granel líquido,0,Los Lagos,-42.91,-72.72
Melinka,Importación,2011,Granel líquido,0,Aysén,-43.9,-73.75
Puerto Aguirre,Importación,2011,Granel líquido,0,Aysén,-45.17,-73.52
Puerto Cisnes,Importación,2011,Granel líquido,0,Aysén,-44.73,-72.69
Chacabuco,Importación,2011,Granel líquido,0,Aysén,-45.47,-72.83
Lago General Carrera,Importación,2011,Granel líquido,0,Aysén,0,0
Puerto Natales,Importación,2011,Granel líquido,0,Magallanes,-51.75,-72.53
Isla Guarello,Importación,2011,Granel líquido,0,Magallanes,0,0
Pecket,Importación,2011,Granel líquido,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Importación,2011,Granel líquido,0,Magallanes,-52.94,-71.71
Punta Arenas,Importación,2011,Granel líquido,0,Magallanes,-53.17,-70.9
Tres Puentes,Importación,2011,Granel líquido,0,Magallanes,-53.12,-70.87
Cabo Negro,Importación,2011,Granel líquido,0,Magallanes,-52.93,-70.8
Clarencia,Importación,2011,Granel líquido,0,Magallanes,0,0
Porvenir,Importación,2011,Granel líquido,0,Magallanes,0,0
Puerto Williams,Importación,2011,Granel líquido,0,Magallanes,-54.93,-67.61
Patillos,Importación,2011,Granel sólido,0,Tarapacá,-20.75,-70.19
Punta Patache,Importación,2011,Granel sólido,0,Tarapacá,-20.8,-70.19
Caleta Michilla,Importación,2011,Granel sólido,0,Antofagasta,-22.72,-70.29
Caleta Coloso,Importación,2011,Granel sólido,0,Antofagasta,-23.76,-70.47
Chañaral / Barquito,Importación,2011,Granel sólido,0,Atacama,-26.36,-70.65
Caldera / Calderilla,Importación,2011,Granel sólido,0,Atacama,-27.05,-70.84
Guayacán,Importación,2011,Granel sólido,0,Coquimbo,-29.97,-71.35
Punta Chungo,Importación,2011,Granel sólido,0,Coquimbo,-31.89,-71.5
Isla Juan Fernández,Importación,2011,Granel sólido,0,Valparaíso,-33.64,-78.82
Isla de Pascua,Importación,2011,Granel sólido,0,Valparaíso,-27.15,-109.44
Terminal OXIQUIM Quintero,Importación,2011,Granel sólido,0,Valparaíso,-32.76,-71.49
Valparaíso,Importación,2011,Granel sólido,0,Valparaíso,-33.03,-71.63
Terminal Siderúrgico Huachipato,Importación,2011,Granel sólido,0,Biobío,-36.74,-73.13
Terminal OXIQUIM Coronel,Importación,2011,Granel sólido,0,Biobío,-36.95,-73.17
Corral,Importación,2011,Granel sólido,0,Los Ríos,-39.88,-73.42
Calbuco,Importación,2011,Granel sólido,0,Los Lagos,0,0
Pargua,Importación,2011,Granel sólido,0,Los Lagos,0,0
Maullín,Importación,2011,Granel sólido,0,Los Lagos,0,0
Quemchi,Importación,2011,Granel sólido,0,Los Lagos,0,0
Castro,Importación,2011,Granel sólido,0,Los Lagos,-42.48,-73.76
Quellón,Importación,2011,Granel sólido,0,Los Lagos,-43.12,-73.58
Chonchi,Importación,2011,Granel sólido,0,Los Lagos,-42.62,-73.77
Chaitén,Importación,2011,Granel sólido,0,Los Lagos,-42.91,-72.72
Melinka,Importación,2011,Granel sólido,0,Aysén,-43.9,-73.75
Puerto Aguirre,Importación,2011,Granel sólido,0,Aysén,-45.17,-73.52
Puerto Cisnes,Importación,2011,Granel sólido,0,Aysén,-44.73,-72.69
Chacabuco,Importación,2011,Granel sólido,0,Aysén,-45.47,-72.83
Lago General Carrera,Importación,2011,Granel sólido,0,Aysén,0,0
Puerto Natales,Importación,2011,Granel sólido,0,Magallanes,-51.75,-72.53
Isla Guarello,Importación,2011,Granel sólido,0,Magallanes,0,0
Pecket,Importación,2011,Granel sólido,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Importación,2011,Granel sólido,0,Magallanes,-52.94,-71.71
Punta Arenas,Importación,2011,Granel sólido,0,Magallanes,-53.17,-70.9
Tres Puentes,Importación,2011,Granel sólido,0,Magallanes,-53.12,-70.87
San Gregorio,Importación,2011,Granel sólido,0,Magallanes,-52.63,-70.2
Cabo Negro,Importación,2011,Granel sólido,0,Magallanes,-52.93,-70.8
Clarencia,Importación,2011,Granel sólido,0,Magallanes,0,0
Porvenir,Importación,2011,Granel sólido,0,Magallanes,0,0
Puerto Williams,Importación,2011,Granel sólido,0,Magallanes,-54.93,-67.61
Arica,Importación,2011,Sin tipificar,0,Arica y Parinacota,-18.47,-70.33
Iquique,Importación,2011,Sin tipificar,0,Tarapacá,-20.2,-70.16
Patillos,Importación,2011,Sin tipificar,0,Tarapacá,-20.75,-70.19
Punta Patache,Importación,2011,Sin tipificar,0,Tarapacá,-20.8,-70.19
Tocopilla,Importación,2011,Sin tipificar,0,Antofagasta,-22.09,-70.21
Caleta Michilla,Importación,2011,Sin tipificar,0,Antofagasta,-22.72,-70.29
Mejillones,Importación,2011,Sin tipificar,0,Antofagasta,-23.09,-70.42
Puerto Angamos,Importación,2011,Sin tipificar,0,Antofagasta,-23.07,-70.39
Antofagasta,Importación,2011,Sin tipificar,0,Antofagasta,-23.65,-70.41
Caleta Coloso,Importación,2011,Sin tipificar,0,Antofagasta,-23.76,-70.47
Chañaral / Barquito,Importación,2011,Sin tipificar,0,Atacama,-26.36,-70.65
Caldera / Calderilla,Importación,2011,Sin tipificar,0,Atacama,-27.05,-70.84
Huasco / Guacolda,Importación,2011,Sin tipificar,0,Atacama,-28.46,-71.25
Coquimbo,Importación,2011,Sin tipificar,0,Coquimbo,-29.95,-71.33
Guayacán,Importación,2011,Sin tipificar,0,Coquimbo,-29.97,-71.35
Punta Chungo,Importación,2011,Sin tipificar,0,Coquimbo,-31.89,-71.5
Isla Juan Fernández,Importación,2011,Sin tipificar,0,Valparaíso,-33.64,-78.82
Isla de Pascua,Importación,2011,Sin tipificar,0,Valparaíso,-27.15,-109.44
Ventanas,Importación,2011,Sin tipificar,0,Valparaíso,-32.75,-71.49
Terminal OXIQUIM Quintero,Importación,2011,Sin tipificar,0,Valparaíso,-32.76,-71.49
Quintero,Importación,2011,Sin tipificar,0,Valparaíso,-32.77,-71.5
Valparaíso,Importación,2011,Sin tipificar,0,Valparaíso,-33.03,-71.63
San Antonio,Importación,2011,Sin tipificar,0,Valparaíso,-33.59,-71.62
Penco,Importación,2011,Sin tipificar,0,Biobío,-36.73,-73.01
Lirquén,Importación,2011,Sin tipificar,0,Biobío,-36.71,-72.97
Talcahuano,Importación,2011,Sin tipificar,0,Biobío,-36.71,-73.11
San Vicente,Importación,2011,Sin tipificar,0,Biobío,-36.73,-73.14
Terminal Siderúrgico Huachipato,Importación,2011,Sin tipificar,0,Biobío,-36.74,-73.13
Coronel,Importación,2011,Sin tipificar,0,Biobío,-37.04,-73.15
Terminal OXIQUIM Coronel,Importación,2011,Sin tipificar,0,Biobío,-36.95,-73.17
Corral,Importación,2011,Sin tipificar,0,Los Ríos,-39.88,-73.42
Puerto Montt,Importación,2011,Sin tipificar,0,Los Lagos,-41.48,-72.96
San José de Calbuco,Importación,2011,Sin tipificar,0,Los Lagos,-41.79,-73.2
Calbuco,Importación,2011,Sin tipificar,0,Los Lagos,0,0
Pargua,Importación,2011,Sin tipificar,0,Los Lagos,0,0
Maullín,Importación,2011,Sin tipificar,0,Los Lagos,0,0
Quemchi,Importación,2011,Sin tipificar,0,Los Lagos,0,0
Castro,Importación,2011,Sin tipificar,0,Los Lagos,-42.48,-73.76
Quellón,Importación,2011,Sin tipificar,0,Los Lagos,-43.12,-73.58
Chonchi,Importación,2011,Sin tipificar,0,Los Lagos,-42.62,-73.77
Chaitén,Importación,2011,Sin tipificar,0,Los Lagos,-42.91,-72.72
Melinka,Importación,2011,Sin tipificar,0,Aysén,-43.9,-73.75
Puerto Aguirre,Importación,2011,Sin tipificar,0,Aysén,-45.17,-73.52
Puerto Cisnes,Importación,2011,Sin tipificar,0,Aysén,-44.73,-72.69
Chacabuco,Importación,2011,Sin tipificar,0,Aysén,-45.47,-72.83
Lago General Carrera,Importación,2011,Sin tipificar,0,Aysén,0,0
Puerto Natales,Importación,2011,Sin tipificar,0,Magallanes,-51.75,-72.53
Isla Guarello,Importación,2011,Sin tipificar,0,Magallanes,0,0
Pecket,Importación,2011,Sin tipificar,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Importación,2011,Sin tipificar,0,Magallanes,-52.94,-71.71
Punta Arenas,Importación,2011,Sin tipificar,0,Magallanes,-53.17,-70.9
Tres Puentes,Importación,2011,Sin tipificar,0,Magallanes,-53.12,-70.87
San Gregorio,Importación,2011,Sin tipificar,0,Magallanes,-52.63,-70.2
Cabo Negro,Importación,2011,Sin tipificar,0,Magallanes,-52.93,-70.8
Clarencia,Importación,2011,Sin tipificar,0,Magallanes,0,0
Porvenir,Importación,2011,Sin tipificar,0,Magallanes,0,0
Puerto Williams,Importación,2011,Sin tipificar,0,Magallanes,-54.93,-67.61
Patillos,Tránsito,2011,Sin tipificar,0,Tarapacá,-20.75,-70.19
Punta Patache,Tránsito,2011,Sin tipificar,0,Tarapacá,-20.8,-70.19
Tocopilla,Tránsito,2011,Sin tipificar,0,Antofagasta,-22.09,-70.21
Caleta Michilla,Tránsito,2011,Sin tipificar,0,Antofagasta,-22.72,-70.29
Puerto Angamos,Tránsito,2011,Sin tipificar,0,Antofagasta,-23.07,-70.39
Caleta Coloso,Tránsito,2011,Sin tipificar,0,Antofagasta,-23.76,-70.47
Chañaral / Barquito,Tránsito,2011,Sin tipificar,0,Atacama,-26.36,-70.65
Caldera / Calderilla,Tránsito,2011,Sin tipificar,0,Atacama,-27.05,-70.84
Huasco / Guacolda,Tránsito,2011,Sin tipificar,0,Atacama,-28.46,-71.25
Coquimbo,Tránsito,2011,Sin tipificar,0,Coquimbo,-29.95,-71.33
Guayacán,Tránsito,2011,Sin tipificar,0,Coquimbo,-29.97,-71.35
Punta Chungo,Tránsito,2011,Sin tipificar,0,Coquimbo,-31.89,-71.5
Isla Juan Fernández,Tránsito,2011,Sin tipificar,0,Valparaíso,-33.64,-78.82
Isla de Pascua,Tránsito,2011,Sin tipificar,0,Valparaíso,-27.15,-109.44
Ventanas,Tránsito,2011,Sin tipificar,0,Valparaíso,-32.75,-71.49
Terminal OXIQUIM Quintero,Tránsito,2011,Sin tipificar,0,Valparaíso,-32.76,-71.49
Quintero,Tránsito,2011,Sin tipificar,0,Valparaíso,-32.77,-71.5
Valparaíso,Tránsito,2011,Sin tipificar,0,Valparaíso,-33.03,-71.63
San Antonio,Tránsito,2011,Sin tipificar,0,Valparaíso,-33.59,-71.62
Penco,Tránsito,2011,Sin tipificar,0,Biobío,-36.73,-73.01
Lirquén,Tránsito,2011,Sin tipificar,0,Biobío,-36.71,-72.97
Talcahuano,Tránsito,2011,Sin tipificar,0,Biobío,-36.71,-73.11
Terminal Siderúrgico Huachipato,Tránsito,2011,Sin tipificar,0,Biobío,-36.74,-73.13
Coronel,Tránsito,2011,Sin tipificar,0,Biobío,-37.04,-73.15
Terminal OXIQUIM Coronel,Tránsito,2011,Sin tipificar,0,Biobío,-36.95,-73.17
Corral,Tránsito,2011,Sin tipificar,0,Los Ríos,-39.88,-73.42
Puerto Montt,Tránsito,2011,Sin tipificar,0,Los Lagos,-41.48,-72.96
San José de Calbuco,Tránsito,2011,Sin tipificar,0,Los Lagos,-41.79,-73.2
Calbuco,Tránsito,2011,Sin tipificar,0,Los Lagos,0,0
Pargua,Tránsito,2011,Sin tipificar,0,Los Lagos,0,0
Maullín,Tránsito,2011,Sin tipificar,0,Los Lagos,0,0
Quemchi,Tránsito,2011,Sin tipificar,0,Los Lagos,0,0
Castro,Tránsito,2011,Sin tipificar,0,Los Lagos,-42.48,-73.76
Quellón,Tránsito,2011,Sin tipificar,0,Los Lagos,-43.12,-73.58
Chonchi,Tránsito,2011,Sin tipificar,0,Los Lagos,-42.62,-73.77
Chaitén,Tránsito,2011,Sin tipificar,0,Los Lagos,-42.91,-72.72
Melinka,Tránsito,2011,Sin tipificar,0,Aysén,-43.9,-73.75
Puerto Aguirre,Tránsito,2011,Sin tipificar,0,Aysén,-45.17,-73.52
Puerto Cisnes,Tránsito,2011,Sin tipificar,0,Aysén,-44.73,-72.69
Chacabuco,Tránsito,2011,Sin tipificar,0,Aysén,-45.47,-72.83
Lago General Carrera,Tránsito,2011,Sin tipificar,0,Aysén,0,0
Puerto Natales,Tránsito,2011,Sin tipificar,0,Magallanes,-51.75,-72.53
Isla Guarello,Tránsito,2011,Sin tipificar,0,Magallanes,0,0
Pecket,Tránsito,2011,Sin tipificar,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Tránsito,2011,Sin tipificar,0,Magallanes,-52.94,-71.71
Tres Puentes,Tránsito,2011,Sin tipificar,0,Magallanes,-53.12,-70.87
San Gregorio,Tránsito,2011,Sin tipificar,0,Magallanes,-52.63,-70.2
Cabo Negro,Tránsito,2011,Sin tipificar,0,Magallanes,-52.93,-70.8
Clarencia,Tránsito,2011,Sin tipificar,0,Magallanes,0,0
Porvenir,Tránsito,2011,Sin tipificar,0,Magallanes,0,0
Puerto Williams,Tránsito,2011,Sin tipificar,0,Magallanes,-54.93,-67.61
Otros Puertos,Exportación,2011,Carga general,3.0,S/C,0,0
Otros Puertos,Importación,2011,Carga general,31.0,S/C,0,0
Transferencia de Naves,Importación,2011,Carga general,62256.0,S/C,0,0
Transferencia de Naves,Exportación,2011,Carga general,65426.0,S/C,0,0
Otros Puertos,Cabotaje embarcado,2011,Carga general,360512.0,S/C,0,0
Otros Puertos,Cabotaje desembarcado,2011,Carga general,822812.0,S/C,0,0
Punta Chungo,Exportación,2012,Carga general,1.0,Coquimbo,-31.89,-71.5
Punta Patache,Exportación,2012,Carga general,2.0,Tarapacá,-20.8,-70.19
Puerto Natales,Exportación,2012,Carga general,2.0,Magallanes,-51.75,-72.53
Caldera / Calderilla,Exportación,2012,Granel líquido,2.0,Atacama,-27.05,-70.84
Caleta Michilla,Exportación,2012,Carga general,4.0,Antofagasta,-22.72,-70.29
Penco,Exportación,2012,Carga general,5.0,Biobío,-36.73,-73.01
Puerto Montt,Importación,2012,Carga frigorizada,5.0,Los Lagos,-41.48,-72.96
Guayacán,Exportación,2012,Granel líquido,7.0,Coquimbo,-29.97,-71.35
Patillos,Exportación,2012,Carga general,11.0,Tarapacá,-20.75,-70.19
Guayacán,Exportación,2012,Carga general,20.0,Coquimbo,-29.97,-71.35
Coquimbo,Cabotaje embarcado,2012,Carga general,25.0,Coquimbo,-29.95,-71.33
Puerto Natales,Exportación,2012,Granel líquido,25.0,Magallanes,-51.75,-72.53
Coquimbo,Exportación,2012,Granel líquido,29.0,Coquimbo,-29.95,-71.33
Caleta Coloso,Exportación,2012,Carga general,31.0,Antofagasta,-23.76,-70.47
San José de Calbuco,Exportación,2012,Carga general,32.0,Los Lagos,-41.79,-73.2
Caleta Coloso,Exportación,2012,Granel líquido,32.0,Antofagasta,-23.76,-70.47
Cabo Negro,Exportación,2012,Carga general,42.0,Magallanes,-52.93,-70.8
Chacabuco,Importación,2012,Carga general,46.0,Aysén,-45.47,-72.83
Punta Arenas,Importación,2012,Carga frigorizada,51.0,Magallanes,-53.17,-70.9
Corral,Exportación,2012,Carga general,58.0,Los Ríos,-39.88,-73.42
Tocopilla,Exportación,2012,Granel líquido,63.0,Antofagasta,-22.09,-70.21
Caldera / Calderilla,Exportación,2012,Carga general,86.0,Atacama,-27.05,-70.84
Punta Patache,Importación,2012,Carga frigorizada,95.0,Tarapacá,-20.8,-70.19
Huasco / Guacolda,Exportación,2012,Carga general,121.0,Atacama,-28.46,-71.25
Iquique,Cabotaje desembarcado,2012,Carga general,167.0,Tarapacá,-20.2,-70.16
Puerto Angamos,Importación,2012,Carga frigorizada,182.0,Antofagasta,-23.07,-70.39
Maullín,Cabotaje desembarcado,2012,Carga general,193.0,Los Lagos,0,0
Penco,Exportación,2012,Granel líquido,205.0,Biobío,-36.73,-73.01
Punta Arenas,Exportación,2012,Carga frigorizada,210.0,Magallanes,-53.17,-70.9
Ventanas,Exportación,2012,Carga general,215.0,Valparaíso,-32.75,-71.49
Mejillones,Exportación,2012,Carga general,222.0,Antofagasta,-23.09,-70.42
Isla Guarello,Cabotaje desembarcado,2012,Carga general,252.0,Magallanes,0,0
Terminal Siderúrgico Huachipato,Cabotaje embarcado,2012,Carga general,252.0,Biobío,-36.74,-73.13
Talcahuano,Importación,2012,Carga frigorizada,256.0,Biobío,-36.71,-73.11
Puerto Montt,Exportación,2012,Carga general,315.0,Los Lagos,-41.48,-72.96
Puerto Montt,Exportación,2012,Granel líquido,320.0,Los Lagos,-41.48,-72.96
Puerto Angamos,Exportación,2012,Carga frigorizada,325.0,Antofagasta,-23.07,-70.39
Antofagasta,Exportación,2012,Carga frigorizada,332.0,Antofagasta,-23.65,-70.41
Talcahuano,Exportación,2012,Carga general,344.0,Biobío,-36.71,-73.11
Iquique,Exportación,2012,Carga frigorizada,430.0,Tarapacá,-20.2,-70.16
Corral,Importación,2012,Carga general,448.0,Los Ríos,-39.88,-73.42
Caldera / Calderilla,Importación,2012,Carga general,499.0,Atacama,-27.05,-70.84
Quintero,Exportación,2012,Carga general,560.0,Valparaíso,-32.77,-71.5
Antofagasta,Cabotaje desembarcado,2012,Carga general,576.0,Antofagasta,-23.65,-70.41
Isla Guarello,Cabotaje desembarcado,2012,Granel líquido,590.0,Magallanes,0,0
Terminal Siderúrgico Huachipato,Cabotaje embarcado,2012,Granel líquido,590.0,Biobío,-36.74,-73.13
Chonchi,Cabotaje embarcado,2012,Carga general,630.0,Los Lagos,-42.62,-73.77
Mejillones,Tránsito,2012,Sin tipificar,658.0,Antofagasta,-23.09,-70.42
Coronel,Importación,2012,Carga frigorizada,684.0,Biobío,-37.04,-73.15
Isla Juan Fernández,Cabotaje embarcado,2012,Carga general,854.0,Valparaíso,-33.64,-78.82
Talcahuano,Importación,2012,Carga general,880.0,Biobío,-36.71,-73.11
Lirquén,Cabotaje desembarcado,2012,Carga general,957.0,Biobío,-36.71,-72.97
Quemchi,Cabotaje desembarcado,2012,Carga general,969.0,Los Lagos,0,0
Punta Arenas,Exportación,2012,Carga general,1003.0,Magallanes,-53.17,-70.9
Coquimbo,Exportación,2012,Carga general,1004.0,Coquimbo,-29.95,-71.33
Puerto Aguirre,Cabotaje embarcado,2012,Carga general,1011.0,Aysén,-45.17,-73.52
Isla de Pascua,Cabotaje embarcado,2012,Carga general,1108.0,Valparaíso,-27.15,-109.44
Arica,Exportación,2012,Granel líquido,1648.0,Arica y Parinacota,-18.47,-70.33
Lirquén,Cabotaje embarcado,2012,Carga general,2058.0,Biobío,-36.71,-72.97
Pargua,Cabotaje desembarcado,2012,Carga general,2478.0,Los Lagos,0,0
Castro,Cabotaje embarcado,2012,Carga general,2587.0,Los Lagos,-42.48,-73.76
Coronel,Cabotaje desembarcado,2012,Carga general,3030.0,Biobío,-37.04,-73.15
Arica,Cabotaje embarcado,2012,Carga general,3030.0,Arica y Parinacota,-18.47,-70.33
Arica,Exportación,2012,Granel sólido,3299.0,Arica y Parinacota,-18.47,-70.33
Lirquén,Importación,2012,Carga frigorizada,3459.0,Biobío,-36.71,-72.97
Huasco / Guacolda,Cabotaje desembarcado,2012,Granel líquido,3500.0,Atacama,-28.46,-71.25
Antofagasta,Importación,2012,Carga frigorizada,3533.0,Antofagasta,-23.65,-70.41
Puerto Williams,Cabotaje embarcado,2012,Carga general,3989.0,Magallanes,-54.93,-67.61
Arica,Exportación,2012,Carga frigorizada,4353.0,Arica y Parinacota,-18.47,-70.33
Antofagasta,Cabotaje desembarcado,2012,Granel sólido,4371.0,Antofagasta,-23.65,-70.41
Huasco / Guacolda,Exportación,2012,Granel líquido,4613.0,Atacama,-28.46,-71.25
Puerto Angamos,Importación,2012,Granel sólido,4902.0,Antofagasta,-23.07,-70.39
Arica,Importación,2012,Carga frigorizada,4931.0,Arica y Parinacota,-18.47,-70.33
Lirquén,Exportación,2012,Granel líquido,5487.0,Biobío,-36.71,-72.97
Punta Arenas,Importación,2012,Carga general,5928.0,Magallanes,-53.17,-70.9
Chañaral / Barquito,Exportación,2012,Carga general,6114.0,Atacama,-26.36,-70.65
Iquique,Exportación,2012,Granel sólido,7187.0,Tarapacá,-20.2,-70.16
Punta Arenas,Exportación,2012,Granel líquido,7537.0,Magallanes,-53.17,-70.9
Tocopilla,Cabotaje desembarcado,2012,Granel líquido,7681.0,Antofagasta,-22.09,-70.21
Iquique,Cabotaje embarcado,2012,Carga general,7838.0,Tarapacá,-20.2,-70.16
Puerto Williams,Cabotaje desembarcado,2012,Carga general,7845.0,Magallanes,-54.93,-67.61
Puerto Montt,Importación,2012,Granel líquido,7974.0,Los Lagos,-41.48,-72.96
Melinka,Cabotaje embarcado,2012,Carga general,8334.0,Aysén,-43.9,-73.75
Puerto Cisnes,Cabotaje embarcado,2012,Carga general,8555.0,Aysén,-44.73,-72.69
Melinka,Cabotaje desembarcado,2012,Carga general,9107.0,Aysén,-43.9,-73.75
Talcahuano,Exportación,2012,Granel líquido,9117.0,Biobío,-36.71,-73.11
Iquique,Importación,2012,Granel líquido,9787.0,Tarapacá,-20.2,-70.16
Lirquén,Importación,2012,Granel líquido,9788.0,Biobío,-36.71,-72.97
Castro,Cabotaje desembarcado,2012,Carga general,9926.0,Los Lagos,-42.48,-73.76
Antofagasta,Exportación,2012,Granel líquido,10270.0,Antofagasta,-23.65,-70.41
Ventanas,Cabotaje desembarcado,2012,Granel sólido,10686.0,Valparaíso,-32.75,-71.49
Antofagasta,Cabotaje embarcado,2012,Granel sólido,10686.0,Antofagasta,-23.65,-70.41
Isla Juan Fernández,Cabotaje desembarcado,2012,Carga general,10772.0,Valparaíso,-33.64,-78.82
Puerto Cisnes,Cabotaje desembarcado,2012,Carga general,11205.0,Aysén,-44.73,-72.69
San Vicente,Importación,2012,Carga frigorizada,12073.0,Biobío,-36.73,-73.14
Isla de Pascua,Cabotaje desembarcado,2012,Carga general,12196.0,Valparaíso,-27.15,-109.44
Chonchi,Cabotaje desembarcado,2012,Carga general,12400.0,Los Lagos,-42.62,-73.77
Iquique,Exportación,2012,Granel líquido,13001.0,Tarapacá,-20.2,-70.16
Coronel,Cabotaje desembarcado,2012,Granel sólido,14468.0,Biobío,-37.04,-73.15
Iquique,Importación,2012,Granel sólido,15434.0,Tarapacá,-20.2,-70.16
Isla de Pascua,Cabotaje desembarcado,2012,Granel líquido,15773.0,Valparaíso,-27.15,-109.44
Huasco / Guacolda,Importación,2012,Carga general,17729.0,Atacama,-28.46,-71.25
Puerto Aguirre,Cabotaje desembarcado,2012,Carga general,19076.0,Aysén,-45.17,-73.52
Chaitén,Cabotaje embarcado,2012,Carga general,21706.0,Los Lagos,-42.91,-72.72
Puerto Montt,Importación,2012,Carga general,23213.0,Los Lagos,-41.48,-72.96
Arica,Importación,2012,Granel sólido,23473.0,Arica y Parinacota,-18.47,-70.33
San Vicente,Cabotaje desembarcado,2012,Carga general,26459.0,Biobío,-36.73,-73.14
Coronel,Exportación,2012,Granel líquido,28422.0,Biobío,-37.04,-73.15
Puerto Angamos,Importación,2012,Granel líquido,29752.0,Antofagasta,-23.07,-70.39
Tres Puentes,Cabotaje desembarcado,2012,Carga general,29944.0,Magallanes,-53.12,-70.87
Porvenir,Cabotaje embarcado,2012,Carga general,29944.0,Magallanes,0,0
Huasco / Guacolda,Importación,2012,Granel líquido,29965.0,Atacama,-28.46,-71.25
San Antonio,Cabotaje desembarcado,2012,Carga general,34069.0,Valparaíso,-33.59,-71.62
Terminal Siderúrgico Huachipato,Cabotaje embarcado,2012,Granel sólido,35000.0,Biobío,-36.74,-73.13
Ventanas,Exportación,2012,Granel líquido,35963.0,Valparaíso,-32.75,-71.49
Lago General Carrera,Cabotaje desembarcado,2012,Carga general,37968.0,Aysén,0,0
Ventanas,Importación,2012,Granel líquido,38520.0,Valparaíso,-32.75,-71.49
Punta Arenas,Cabotaje embarcado,2012,Carga general,38812.0,Magallanes,-53.17,-70.9
Caldera / Calderilla,Exportación,2012,Carga frigorizada,39430.0,Atacama,-27.05,-70.84
Valparaíso,Cabotaje embarcado,2012,Carga general,39858.0,Valparaíso,-33.03,-71.63
Puerto Angamos,Exportación,2012,Granel líquido,40553.0,Antofagasta,-23.07,-70.39
Penco,Cabotaje desembarcado,2012,Granel sólido,41755.0,Biobío,-36.73,-73.01
Lago General Carrera,Cabotaje embarcado,2012,Carga general,44056.0,Aysén,0,0
San Gregorio,Cabotaje embarcado,2012,Granel líquido,44635.0,Magallanes,-52.63,-70.2
Puerto Natales,Cabotaje embarcado,2012,Carga general,45327.0,Magallanes,-51.75,-72.53
Chaitén,Cabotaje desembarcado,2012,Carga general,47231.0,Los Lagos,-42.91,-72.72
Mejillones,Exportación,2012,Granel líquido,50571.0,Antofagasta,-23.09,-70.42
Coquimbo,Importación,2012,Carga general,52227.0,Coquimbo,-29.95,-71.33
